class1name,class1id,class2name,class2id,is_subclass
component,21,anomaly,3,0
component,21,asteroid,4,0
component,21,attachment,5,0
component,21,bomb,6,0
component,21,bomblauncher,7,0
component,21,buildstorage,8,0
component,21,buildmodule,9,0
component,21,buildprocessor,10,0
component,21,bullet,11,0
component,21,cargobay,12,0
component,21,celestialbody,13,0
component,21,checkpoint,14,0
component,21,cluster,15,0
component,21,cockpit,16,0
component,21,collectableshieldrestore,17,0
component,21,collectableammo,18,0
component,21,collectableblueprints,19,0
component,21,collectablewares,20,0
component,21,component,21,1
component,21,computer,22,0
component,21,connectionmodule,23,0
component,21,controlroom,24,0
component,21,countermeasure,25,0
component,21,crate,26,0
component,21,crate_l,27,0
component,21,crate_m,28,0
component,21,crate_s,29,0
component,21,crystal,30,0
component,21,cutsceneanchor,31,0
component,21,datavault,32,0
component,21,defencemodule,33,0
component,21,defensible,34,0
component,21,destructible,35,0
component,21,detector,36,0
component,21,dismantleprocessor,37,0
component,21,dockarea,38,0
component,21,dockingbay,39,0
component,21,drop,40,0
component,21,effectobject,41,0
component,21,engine,42,0
component,21,entity,43,0
component,21,forceemitter,44,0
component,21,fogvolume,45,0
component,21,galaxy,46,0
component,21,gate,47,0
component,21,habitation,48,0
component,21,hackerprobe,49,0
component,21,highway,50,0
component,21,highwayblocker,51,0
component,21,highwaybooster,52,0
component,21,highwayentrygate,53,0
component,21,highwayexitgate,54,0
component,21,highwayscene,55,0
component,21,highwaytrigger,56,0
component,21,holomap,57,0
component,21,influenceobject,58,0
component,21,lensflare,59,0
component,21,lock,60,0
component,21,lockbox,61,0
component,21,mine,62,0
component,21,miningnode,63,0
component,21,missile,64,0
component,21,missilelauncher,65,0
component,21,missileturret,66,0
component,21,moon,67,0
component,21,navbeacon,68,0
component,21,navcontext,69,0
component,21,npc,70,0
component,21,object,71,0
component,21,pier,72,0
component,21,planet,73,0
component,21,player,74,0
component,21,positional,75,0
component,21,processingmodule,76,0
component,21,production,77,0
component,21,radar,78,0
component,21,recyclable,79,0
component,21,region,80,0
component,21,resourceprobe,81,0
component,21,room,82,0
component,21,satellite,83,0
component,21,scanner,84,0
component,21,scene,85,0
component,21,sector,86,0
component,21,shieldgenerator,87,0
component,21,ship_xs,88,0
component,21,ship_s,89,0
component,21,ship_m,90,0
component,21,ship_l,91,0
component,21,ship_xl,92,0
component,21,signalleak,93,0
component,21,spacesuit,94,0
component,21,stardust,95,0
component,21,station,96,0
component,21,storage,97,0
component,21,sun,98,0
component,21,switchable,99,0
component,21,targetpoint,100,0
component,21,textdisplay,101,0
component,21,turret,102,0
component,21,uielement,103,0
component,21,ventureplatform,104,0
component,21,weapon,105,0
component,21,welfaremodule,106,0
component,21,zone,107,0
component,21,collectable,108,0
component,21,container,109,0
component,21,controllable,110,0
component,21,explosive,111,0
component,21,launcher,112,0
component,21,module,113,0
component,21,nonplayer,114,0
component,21,ship,115,0
component,21,space,116,0
component,21,triggerobject,117,0
component,21,walkablemodule,118,0
component,21,,119,0
computer,22,accessory,0,0
computer,22,adsign,1,0
computer,22,adsignobject,2,0
computer,22,anomaly,3,0
computer,22,asteroid,4,0
computer,22,attachment,5,0
computer,22,bomb,6,0
computer,22,bomblauncher,7,0
computer,22,buildstorage,8,0
computer,22,buildmodule,9,0
computer,22,buildprocessor,10,0
computer,22,bullet,11,0
computer,22,cargobay,12,0
computer,22,celestialbody,13,0
computer,22,checkpoint,14,0
computer,22,cluster,15,0
computer,22,cockpit,16,0
computer,22,collectableshieldrestore,17,0
computer,22,collectableammo,18,0
computer,22,collectableblueprints,19,0
computer,22,collectablewares,20,0
computer,22,component,21,1
computer,22,computer,22,1
computer,22,connectionmodule,23,0
computer,22,controlroom,24,0
computer,22,countermeasure,25,0
computer,22,crate,26,0
computer,22,crate_l,27,0
computer,22,crate_m,28,0
computer,22,crate_s,29,0
computer,22,crystal,30,0
computer,22,cutsceneanchor,31,0
computer,22,datavault,32,0
computer,22,defencemodule,33,0
computer,22,defensible,34,0
computer,22,destructible,35,0
computer,22,detector,36,0
computer,22,dismantleprocessor,37,0
computer,22,dockarea,38,0
computer,22,dockingbay,39,0
computer,22,drop,40,0
computer,22,effectobject,41,0
computer,22,engine,42,0
computer,22,entity,43,1
computer,22,forceemitter,44,0
computer,22,fogvolume,45,0
computer,22,galaxy,46,0
computer,22,gate,47,0
computer,22,habitation,48,0
computer,22,hackerprobe,49,0
computer,22,highway,50,0
computer,22,highwayblocker,51,0
computer,22,highwaybooster,52,0
computer,22,highwayentrygate,53,0
computer,22,highwayexitgate,54,0
computer,22,highwayscene,55,0
computer,22,highwaytrigger,56,0
computer,22,holomap,57,0
computer,22,influenceobject,58,0
computer,22,lensflare,59,0
computer,22,lock,60,0
computer,22,lockbox,61,0
computer,22,mine,62,0
computer,22,miningnode,63,0
computer,22,missile,64,0
computer,22,missilelauncher,65,0
computer,22,missileturret,66,0
computer,22,moon,67,0
computer,22,navbeacon,68,0
computer,22,navcontext,69,0
computer,22,npc,70,0
computer,22,object,71,0
computer,22,pier,72,0
computer,22,planet,73,0
computer,22,player,74,0
computer,22,positional,75,1
computer,22,processingmodule,76,0
computer,22,production,77,0
computer,22,radar,78,0
computer,22,recyclable,79,0
computer,22,region,80,0
computer,22,resourceprobe,81,0
computer,22,room,82,0
computer,22,satellite,83,0
computer,22,scanner,84,0
computer,22,scene,85,0
computer,22,sector,86,0
computer,22,shieldgenerator,87,0
computer,22,ship_xs,88,0
computer,22,ship_s,89,0
computer,22,ship_m,90,0
computer,22,ship_l,91,0
computer,22,ship_xl,92,0
computer,22,signalleak,93,0
computer,22,spacesuit,94,0
computer,22,stardust,95,0
computer,22,station,96,0
computer,22,storage,97,0
computer,22,sun,98,0
computer,22,switchable,99,0
computer,22,targetpoint,100,0
computer,22,textdisplay,101,0
computer,22,turret,102,0
computer,22,uielement,103,0
computer,22,ventureplatform,104,0
computer,22,weapon,105,0
computer,22,welfaremodule,106,0
computer,22,zone,107,0
computer,22,collectable,108,0
computer,22,container,109,0
computer,22,controllable,110,0
computer,22,explosive,111,0
computer,22,launcher,112,0
computer,22,module,113,0
computer,22,nonplayer,114,1
computer,22,ship,115,0
computer,22,space,116,0
computer,22,triggerobject,117,0
computer,22,walkablemodule,118,0
computer,22,,119,0
connectionmodule,23,accessory,0,0
connectionmodule,23,adsign,1,0
connectionmodule,23,adsignobject,2,0
connectionmodule,23,anomaly,3,0
connectionmodule,23,asteroid,4,0
connectionmodule,23,attachment,5,0
connectionmodule,23,bomb,6,0
connectionmodule,23,bomblauncher,7,0
connectionmodule,23,buildstorage,8,0
connectionmodule,23,buildmodule,9,0
connectionmodule,23,buildprocessor,10,0
connectionmodule,23,bullet,11,0
connectionmodule,23,cargobay,12,0
connectionmodule,23,celestialbody,13,0
connectionmodule,23,checkpoint,14,0
connectionmodule,23,cluster,15,0
connectionmodule,23,cockpit,16,0
connectionmodule,23,collectableshieldrestore,17,0
connectionmodule,23,collectableammo,18,0
connectionmodule,23,collectableblueprints,19,0
connectionmodule,23,collectablewares,20,0
connectionmodule,23,component,21,1
connectionmodule,23,computer,22,0
connectionmodule,23,connectionmodule,23,1
connectionmodule,23,controlroom,24,0
connectionmodule,23,countermeasure,25,0
connectionmodule,23,crate,26,0
connectionmodule,23,crate_l,27,0
connectionmodule,23,crate_m,28,0
connectionmodule,23,crate_s,29,0
connectionmodule,23,crystal,30,0
connectionmodule,23,cutsceneanchor,31,0
connectionmodule,23,datavault,32,0
connectionmodule,23,defencemodule,33,0
connectionmodule,23,defensible,34,0
connectionmodule,23,destructible,35,1
connectionmodule,23,detector,36,0
connectionmodule,23,dismantleprocessor,37,0
connectionmodule,23,dockarea,38,0
connectionmodule,23,dockingbay,39,0
connectionmodule,23,drop,40,0
connectionmodule,23,effectobject,41,0
connectionmodule,23,engine,42,0
connectionmodule,23,entity,43,0
connectionmodule,23,forceemitter,44,0
connectionmodule,23,fogvolume,45,0
connectionmodule,23,galaxy,46,0
connectionmodule,23,gate,47,0
connectionmodule,23,habitation,48,0
connectionmodule,23,hackerprobe,49,0
connectionmodule,23,highway,50,0
connectionmodule,23,highwayblocker,51,0
connectionmodule,23,highwaybooster,52,0
connectionmodule,23,highwayentrygate,53,0
connectionmodule,23,highwayexitgate,54,0
connectionmodule,23,highwayscene,55,0
connectionmodule,23,highwaytrigger,56,0
connectionmodule,23,holomap,57,0
connectionmodule,23,influenceobject,58,0
connectionmodule,23,lensflare,59,0
connectionmodule,23,lock,60,0
connectionmodule,23,lockbox,61,0
connectionmodule,23,mine,62,0
connectionmodule,23,miningnode,63,0
connectionmodule,23,missile,64,0
connectionmodule,23,missilelauncher,65,0
connectionmodule,23,missileturret,66,0
connectionmodule,23,moon,67,0
connectionmodule,23,navbeacon,68,0
connectionmodule,23,navcontext,69,0
connectionmodule,23,npc,70,0
connectionmodule,23,object,71,0
connectionmodule,23,pier,72,0
connectionmodule,23,planet,73,0
connectionmodule,23,player,74,0
connectionmodule,23,positional,75,1
connectionmodule,23,processingmodule,76,0
connectionmodule,23,production,77,0
connectionmodule,23,radar,78,0
connectionmodule,23,recyclable,79,0
connectionmodule,23,region,80,0
connectionmodule,23,resourceprobe,81,0
connectionmodule,23,room,82,0
connectionmodule,23,satellite,83,0
connectionmodule,23,scanner,84,0
connectionmodule,23,scene,85,0
connectionmodule,23,sector,86,0
connectionmodule,23,shieldgenerator,87,0
connectionmodule,23,ship_xs,88,0
connectionmodule,23,ship_s,89,0
connectionmodule,23,ship_m,90,0
connectionmodule,23,ship_l,91,0
connectionmodule,23,ship_xl,92,0
connectionmodule,23,signalleak,93,0
connectionmodule,23,spacesuit,94,0
connectionmodule,23,stardust,95,0
connectionmodule,23,station,96,0
connectionmodule,23,storage,97,0
connectionmodule,23,sun,98,0
connectionmodule,23,switchable,99,0
connectionmodule,23,targetpoint,100,0
connectionmodule,23,textdisplay,101,0
connectionmodule,23,turret,102,0
connectionmodule,23,uielement,103,0
connectionmodule,23,ventureplatform,104,0
connectionmodule,23,weapon,105,0
connectionmodule,23,welfaremodule,106,0
connectionmodule,23,zone,107,0
connectionmodule,23,collectable,108,0
connectionmodule,23,container,109,0
connectionmodule,23,controllable,110,0
connectionmodule,23,explosive,111,0
connectionmodule,23,launcher,112,0
connectionmodule,23,module,113,1
connectionmodule,23,nonplayer,114,0
connectionmodule,23,ship,115,0
connectionmodule,23,space,116,0
connectionmodule,23,triggerobject,117,0
connectionmodule,23,walkablemodule,118,0
connectionmodule,23,,119,0
controlroom,24,accessory,0,0
controlroom,24,adsign,1,0
controlroom,24,adsignobject,2,0
controlroom,24,anomaly,3,0
controlroom,24,asteroid,4,0
controlroom,24,attachment,5,0
controlroom,24,bomb,6,0
controlroom,24,bomblauncher,7,0
controlroom,24,buildstorage,8,0
controlroom,24,buildmodule,9,0
controlroom,24,buildprocessor,10,0
controlroom,24,bullet,11,0
controlroom,24,cargobay,12,0
controlroom,24,celestialbody,13,0
controlroom,24,checkpoint,14,0
controlroom,24,cluster,15,0
controlroom,24,cockpit,16,0
controlroom,24,collectableshieldrestore,17,0
controlroom,24,collectableammo,18,0
controlroom,24,collectableblueprints,19,0
controlroom,24,collectablewares,20,0
controlroom,24,component,21,1
controlroom,24,computer,22,0
controlroom,24,connectionmodule,23,0
controlroom,24,controlroom,24,1
controlroom,24,countermeasure,25,0
controlroom,24,crate,26,0
controlroom,24,crate_l,27,0
controlroom,24,crate_m,28,0
controlroom,24,crate_s,29,0
controlroom,24,crystal,30,0
controlroom,24,cutsceneanchor,31,0
controlroom,24,datavault,32,0
controlroom,24,defencemodule,33,0
controlroom,24,defensible,34,0
controlroom,24,destructible,35,0
controlroom,24,detector,36,0
controlroom,24,dismantleprocessor,37,0
controlroom,24,dockarea,38,0
controlroom,24,dockingbay,39,0
controlroom,24,drop,40,0
controlroom,24,effectobject,41,0
controlroom,24,engine,42,0
controlroom,24,entity,43,0
controlroom,24,forceemitter,44,0
controlroom,24,fogvolume,45,0
controlroom,24,galaxy,46,0
controlroom,24,gate,47,0
controlroom,24,habitation,48,0
controlroom,24,hackerprobe,49,0
controlroom,24,highway,50,0
controlroom,24,highwayblocker,51,0
controlroom,24,highwaybooster,52,0
controlroom,24,highwayentrygate,53,0
controlroom,24,highwayexitgate,54,0
controlroom,24,highwayscene,55,0
controlroom,24,highwaytrigger,56,0
controlroom,24,holomap,57,0
controlroom,24,influenceobject,58,0
controlroom,24,lensflare,59,0
controlroom,24,lock,60,0
controlroom,24,lockbox,61,0
controlroom,24,mine,62,0
controlroom,24,miningnode,63,0
controlroom,24,missile,64,0
controlroom,24,missilelauncher,65,0
controlroom,24,missileturret,66,0
controlroom,24,moon,67,0
controlroom,24,navbeacon,68,0
controlroom,24,navcontext,69,0
controlroom,24,npc,70,0
controlroom,24,object,71,0
controlroom,24,pier,72,0
controlroom,24,planet,73,0
controlroom,24,player,74,0
controlroom,24,positional,75,1
controlroom,24,processingmodule,76,0
controlroom,24,production,77,0
controlroom,24,radar,78,0
controlroom,24,recyclable,79,0
controlroom,24,region,80,0
controlroom,24,resourceprobe,81,0
controlroom,24,room,82,1
controlroom,24,satellite,83,0
controlroom,24,scanner,84,0
controlroom,24,scene,85,1
controlroom,24,sector,86,0
controlroom,24,shieldgenerator,87,0
controlroom,24,ship_xs,88,0
controlroom,24,ship_s,89,0
controlroom,24,ship_m,90,0
controlroom,24,ship_l,91,0
controlroom,24,ship_xl,92,0
controlroom,24,signalleak,93,0
controlroom,24,spacesuit,94,0
controlroom,24,stardust,95,0
controlroom,24,station,96,0
controlroom,24,storage,97,0
controlroom,24,sun,98,0
controlroom,24,switchable,99,0
controlroom,24,targetpoint,100,0
controlroom,24,textdisplay,101,0
controlroom,24,turret,102,0
controlroom,24,uielement,103,0
controlroom,24,ventureplatform,104,0
controlroom,24,weapon,105,0
controlroom,24,welfaremodule,106,0
controlroom,24,zone,107,0
controlroom,24,collectable,108,0
controlroom,24,container,109,0
controlroom,24,controllable,110,0
controlroom,24,explosive,111,0
controlroom,24,launcher,112,0
controlroom,24,module,113,0
controlroom,24,nonplayer,114,0
controlroom,24,ship,115,0
controlroom,24,space,116,0
controlroom,24,triggerobject,117,0
controlroom,24,walkablemodule,118,0
controlroom,24,,119,0
countermeasure,25,accessory,0,0
countermeasure,25,adsign,1,0
countermeasure,25,adsignobject,2,0
countermeasure,25,anomaly,3,0
countermeasure,25,asteroid,4,0
countermeasure,25,attachment,5,0
countermeasure,25,bomb,6,0
countermeasure,25,bomblauncher,7,0
countermeasure,25,buildstorage,8,0
countermeasure,25,buildmodule,9,0
countermeasure,25,buildprocessor,10,0
countermeasure,25,bullet,11,0
countermeasure,25,cargobay,12,0
countermeasure,25,celestialbody,13,0
countermeasure,25,checkpoint,14,0
countermeasure,25,cluster,15,0
countermeasure,25,cockpit,16,0
countermeasure,25,collectableshieldrestore,17,0
countermeasure,25,collectableammo,18,0
countermeasure,25,collectableblueprints,19,0
countermeasure,25,collectablewares,20,0
countermeasure,25,component,21,1
countermeasure,25,computer,22,0
countermeasure,25,connectionmodule,23,0
countermeasure,25,controlroom,24,0
countermeasure,25,countermeasure,25,1
countermeasure,25,crate,26,0
countermeasure,25,crate_l,27,0
countermeasure,25,crate_m,28,0
countermeasure,25,crate_s,29,0
countermeasure,25,crystal,30,0
countermeasure,25,cutsceneanchor,31,0
countermeasure,25,datavault,32,0
countermeasure,25,defencemodule,33,0
countermeasure,25,defensible,34,0
countermeasure,25,destructible,35,0
countermeasure,25,detector,36,0
countermeasure,25,dismantleprocessor,37,0
countermeasure,25,dockarea,38,0
countermeasure,25,dockingbay,39,0
countermeasure,25,drop,40,0
countermeasure,25,effectobject,41,0
countermeasure,25,engine,42,0
countermeasure,25,entity,43,0
countermeasure,25,forceemitter,44,0
countermeasure,25,fogvolume,45,0
countermeasure,25,galaxy,46,0
countermeasure,25,gate,47,0
countermeasure,25,habitation,48,0
countermeasure,25,hackerprobe,49,0
countermeasure,25,highway,50,0
countermeasure,25,highwayblocker,51,0
countermeasure,25,highwaybooster,52,0
countermeasure,25,highwayentrygate,53,0
countermeasure,25,highwayexitgate,54,0
countermeasure,25,highwayscene,55,0
countermeasure,25,highwaytrigger,56,0
countermeasure,25,holomap,57,0
countermeasure,25,influenceobject,58,0
countermeasure,25,lensflare,59,0
countermeasure,25,lock,60,0
countermeasure,25,lockbox,61,0
countermeasure,25,mine,62,0
countermeasure,25,miningnode,63,0
countermeasure,25,missile,64,0
countermeasure,25,missilelauncher,65,0
countermeasure,25,missileturret,66,0
countermeasure,25,moon,67,0
countermeasure,25,navbeacon,68,0
countermeasure,25,navcontext,69,0
countermeasure,25,npc,70,0
countermeasure,25,object,71,0
countermeasure,25,pier,72,0
countermeasure,25,planet,73,0
countermeasure,25,player,74,0
countermeasure,25,positional,75,1
countermeasure,25,processingmodule,76,0
countermeasure,25,production,77,0
countermeasure,25,radar,78,0
countermeasure,25,recyclable,79,0
countermeasure,25,region,80,0
countermeasure,25,resourceprobe,81,0
countermeasure,25,room,82,0
countermeasure,25,satellite,83,0
countermeasure,25,scanner,84,0
countermeasure,25,scene,85,0
countermeasure,25,sector,86,0
countermeasure,25,shieldgenerator,87,0
countermeasure,25,ship_xs,88,0
countermeasure,25,ship_s,89,0
countermeasure,25,ship_m,90,0
countermeasure,25,ship_l,91,0
countermeasure,25,ship_xl,92,0
countermeasure,25,signalleak,93,0
countermeasure,25,spacesuit,94,0
countermeasure,25,stardust,95,0
countermeasure,25,station,96,0
countermeasure,25,storage,97,0
countermeasure,25,sun,98,0
countermeasure,25,switchable,99,0
countermeasure,25,targetpoint,100,0
countermeasure,25,textdisplay,101,0
countermeasure,25,turret,102,0
countermeasure,25,uielement,103,0
countermeasure,25,ventureplatform,104,0
countermeasure,25,weapon,105,0
countermeasure,25,welfaremodule,106,0
countermeasure,25,zone,107,0
countermeasure,25,collectable,108,0
countermeasure,25,container,109,0
countermeasure,25,controllable,110,0
countermeasure,25,explosive,111,0
countermeasure,25,launcher,112,0
countermeasure,25,module,113,0
countermeasure,25,nonplayer,114,0
countermeasure,25,ship,115,0
countermeasure,25,space,116,0
countermeasure,25,triggerobject,117,0
countermeasure,25,walkablemodule,118,0
countermeasure,25,,119,0
crate,26,accessory,0,0
crate,26,adsign,1,0
crate,26,adsignobject,2,0
crate,26,anomaly,3,0
crate,26,asteroid,4,0
crate,26,attachment,5,0
crate,26,bomb,6,0
crate,26,bomblauncher,7,0
crate,26,buildstorage,8,0
crate,26,buildmodule,9,0
crate,26,buildprocessor,10,0
crate,26,bullet,11,0
crate,26,cargobay,12,0
crate,26,celestialbody,13,0
crate,26,checkpoint,14,0
crate,26,cluster,15,0
crate,26,cockpit,16,0
crate,26,collectableshieldrestore,17,0
crate,26,collectableammo,18,0
crate,26,collectableblueprints,19,0
crate,26,collectablewares,20,0
crate,26,component,21,1
crate,26,computer,22,0
crate,26,connectionmodule,23,0
crate,26,controlroom,24,0
crate,26,countermeasure,25,0
crate,26,crate,26,1
crate,26,crate_l,27,0
crate,26,crate_m,28,0
crate,26,crate_s,29,0
crate,26,crystal,30,0
crate,26,cutsceneanchor,31,0
crate,26,datavault,32,0
crate,26,defencemodule,33,0
crate,26,defensible,34,0
crate,26,destructible,35,0
crate,26,detector,36,0
crate,26,dismantleprocessor,37,0
crate,26,dockarea,38,0
crate,26,dockingbay,39,0
crate,26,drop,40,0
crate,26,effectobject,41,0
crate,26,engine,42,0
crate,26,entity,43,0
crate,26,forceemitter,44,0
crate,26,fogvolume,45,0
crate,26,galaxy,46,0
crate,26,gate,47,0
crate,26,habitation,48,0
crate,26,hackerprobe,49,0
crate,26,highway,50,0
crate,26,highwayblocker,51,0
crate,26,highwaybooster,52,0
crate,26,highwayentrygate,53,0
crate,26,highwayexitgate,54,0
crate,26,highwayscene,55,0
crate,26,highwaytrigger,56,0
crate,26,holomap,57,0
crate,26,influenceobject,58,0
crate,26,lensflare,59,0
crate,26,lock,60,0
crate,26,lockbox,61,0
crate,26,mine,62,0
crate,26,miningnode,63,0
crate,26,missile,64,0
crate,26,missilelauncher,65,0
crate,26,missileturret,66,0
crate,26,moon,67,0
crate,26,navbeacon,68,0
crate,26,navcontext,69,0
crate,26,npc,70,0
crate,26,object,71,0
crate,26,pier,72,0
crate,26,planet,73,0
crate,26,player,74,0
crate,26,positional,75,1
crate,26,processingmodule,76,0
crate,26,production,77,0
crate,26,radar,78,0
crate,26,recyclable,79,0
crate,26,region,80,0
crate,26,resourceprobe,81,0
crate,26,room,82,0
crate,26,satellite,83,0
crate,26,scanner,84,0
crate,26,scene,85,0
crate,26,sector,86,0
crate,26,shieldgenerator,87,0
crate,26,ship_xs,88,0
crate,26,ship_s,89,0
crate,26,ship_m,90,0
crate,26,ship_l,91,0
crate,26,ship_xl,92,0
crate,26,signalleak,93,0
crate,26,spacesuit,94,0
crate,26,stardust,95,0
crate,26,station,96,0
crate,26,storage,97,0
crate,26,sun,98,0
crate,26,switchable,99,0
crate,26,targetpoint,100,0
crate,26,textdisplay,101,0
crate,26,turret,102,0
crate,26,uielement,103,0
crate,26,ventureplatform,104,0
crate,26,weapon,105,0
crate,26,welfaremodule,106,0
crate,26,zone,107,0
crate,26,collectable,108,0
crate,26,container,109,0
crate,26,controllable,110,0
crate,26,explosive,111,0
crate,26,launcher,112,0
crate,26,module,113,0
crate,26,nonplayer,114,0
crate,26,ship,115,0
crate,26,space,116,0
crate,26,triggerobject,117,0
crate,26,walkablemodule,118,0
crate,26,,119,0
crate_l,27,accessory,0,0
crate_l,27,adsign,1,0
crate_l,27,adsignobject,2,0
crate_l,27,anomaly,3,0
crate_l,27,asteroid,4,0
crate_l,27,attachment,5,0
crate_l,27,bomb,6,0
crate_l,27,bomblauncher,7,0
crate_l,27,buildstorage,8,0
crate_l,27,buildmodule,9,0
crate_l,27,buildprocessor,10,0
crate_l,27,bullet,11,0
crate_l,27,cargobay,12,0
crate_l,27,celestialbody,13,0
crate_l,27,checkpoint,14,0
crate_l,27,cluster,15,0
crate_l,27,cockpit,16,0
crate_l,27,collectableshieldrestore,17,0
crate_l,27,collectableammo,18,0
crate_l,27,collectableblueprints,19,0
crate_l,27,collectablewares,20,0
crate_l,27,component,21,1
crate_l,27,computer,22,0
crate_l,27,connectionmodule,23,0
crate_l,27,controlroom,24,0
crate_l,27,countermeasure,25,0
crate_l,27,crate,26,1
crate_l,27,crate_l,27,1
crate_l,27,crate_m,28,0
crate_l,27,crate_s,29,0
crate_l,27,crystal,30,0
crate_l,27,cutsceneanchor,31,0
crate_l,27,datavault,32,0
crate_l,27,defencemodule,33,0
crate_l,27,defensible,34,0
crate_l,27,destructible,35,0
crate_l,27,detector,36,0
crate_l,27,dismantleprocessor,37,0
crate_l,27,dockarea,38,0
crate_l,27,dockingbay,39,0
crate_l,27,drop,40,0
crate_l,27,effectobject,41,0
crate_l,27,engine,42,0
crate_l,27,entity,43,0
crate_l,27,forceemitter,44,0
crate_l,27,fogvolume,45,0
crate_l,27,galaxy,46,0
crate_l,27,gate,47,0
crate_l,27,habitation,48,0
crate_l,27,hackerprobe,49,0
crate_l,27,highway,50,0
crate_l,27,highwayblocker,51,0
crate_l,27,highwaybooster,52,0
crate_l,27,highwayentrygate,53,0
crate_l,27,highwayexitgate,54,0
crate_l,27,highwayscene,55,0
crate_l,27,highwaytrigger,56,0
crate_l,27,holomap,57,0
crate_l,27,influenceobject,58,0
crate_l,27,lensflare,59,0
crate_l,27,lock,60,0
crate_l,27,lockbox,61,0
crate_l,27,mine,62,0
crate_l,27,miningnode,63,0
crate_l,27,missile,64,0
crate_l,27,missilelauncher,65,0
crate_l,27,missileturret,66,0
crate_l,27,moon,67,0
crate_l,27,navbeacon,68,0
crate_l,27,navcontext,69,0
crate_l,27,npc,70,0
crate_l,27,object,71,0
crate_l,27,pier,72,0
crate_l,27,planet,73,0
crate_l,27,player,74,0
crate_l,27,positional,75,1
crate_l,27,processingmodule,76,0
crate_l,27,production,77,0
crate_l,27,radar,78,0
crate_l,27,recyclable,79,0
crate_l,27,region,80,0
crate_l,27,resourceprobe,81,0
crate_l,27,room,82,0
crate_l,27,satellite,83,0
crate_l,27,scanner,84,0
crate_l,27,scene,85,0
crate_l,27,sector,86,0
crate_l,27,shieldgenerator,87,0
crate_l,27,ship_xs,88,0
crate_l,27,ship_s,89,0
crate_l,27,ship_m,90,0
crate_l,27,ship_l,91,0
crate_l,27,ship_xl,92,0
crate_l,27,signalleak,93,0
crate_l,27,spacesuit,94,0
crate_l,27,stardust,95,0
crate_l,27,station,96,0
crate_l,27,storage,97,0
crate_l,27,sun,98,0
crate_l,27,switchable,99,0
crate_l,27,targetpoint,100,0
crate_l,27,textdisplay,101,0
crate_l,27,turret,102,0
crate_l,27,uielement,103,0
crate_l,27,ventureplatform,104,0
crate_l,27,weapon,105,0
crate_l,27,welfaremodule,106,0
crate_l,27,zone,107,0
crate_l,27,collectable,108,0
crate_l,27,container,109,0
crate_l,27,controllable,110,0
crate_l,27,explosive,111,0
crate_l,27,launcher,112,0
crate_l,27,module,113,0
crate_l,27,nonplayer,114,0
crate_l,27,ship,115,0
crate_l,27,space,116,0
crate_l,27,triggerobject,117,0
crate_l,27,walkablemodule,118,0
crate_l,27,,119,0
crate_m,28,accessory,0,0
crate_m,28,adsign,1,0
crate_m,28,adsignobject,2,0
crate_m,28,anomaly,3,0
crate_m,28,asteroid,4,0
crate_m,28,attachment,5,0
crate_m,28,bomb,6,0
crate_m,28,bomblauncher,7,0
crate_m,28,buildstorage,8,0
crate_m,28,buildmodule,9,0
crate_m,28,buildprocessor,10,0
crate_m,28,bullet,11,0
crate_m,28,cargobay,12,0
crate_m,28,celestialbody,13,0
crate_m,28,checkpoint,14,0
crate_m,28,cluster,15,0
crate_m,28,cockpit,16,0
crate_m,28,collectableshieldrestore,17,0
crate_m,28,collectableammo,18,0
crate_m,28,collectableblueprints,19,0
crate_m,28,collectablewares,20,0
crate_m,28,component,21,1
crate_m,28,computer,22,0
crate_m,28,connectionmodule,23,0
crate_m,28,controlroom,24,0
crate_m,28,countermeasure,25,0
crate_m,28,crate,26,1
crate_m,28,crate_l,27,0
crate_m,28,crate_m,28,1
crate_m,28,crate_s,29,0
crate_m,28,crystal,30,0
crate_m,28,cutsceneanchor,31,0
crate_m,28,datavault,32,0
crate_m,28,defencemodule,33,0
crate_m,28,defensible,34,0
crate_m,28,destructible,35,0
crate_m,28,detector,36,0
crate_m,28,dismantleprocessor,37,0
crate_m,28,dockarea,38,0
crate_m,28,dockingbay,39,0
crate_m,28,drop,40,0
crate_m,28,effectobject,41,0
crate_m,28,engine,42,0
crate_m,28,entity,43,0
crate_m,28,forceemitter,44,0
crate_m,28,fogvolume,45,0
crate_m,28,galaxy,46,0
crate_m,28,gate,47,0
crate_m,28,habitation,48,0
crate_m,28,hackerprobe,49,0
crate_m,28,highway,50,0
crate_m,28,highwayblocker,51,0
crate_m,28,highwaybooster,52,0
crate_m,28,highwayentrygate,53,0
crate_m,28,highwayexitgate,54,0
crate_m,28,highwayscene,55,0
crate_m,28,highwaytrigger,56,0
crate_m,28,holomap,57,0
crate_m,28,influenceobject,58,0
crate_m,28,lensflare,59,0
crate_m,28,lock,60,0
crate_m,28,lockbox,61,0
crate_m,28,mine,62,0
crate_m,28,miningnode,63,0
crate_m,28,missile,64,0
crate_m,28,missilelauncher,65,0
crate_m,28,missileturret,66,0
crate_m,28,moon,67,0
crate_m,28,navbeacon,68,0
crate_m,28,navcontext,69,0
crate_m,28,npc,70,0
crate_m,28,object,71,0
crate_m,28,pier,72,0
crate_m,28,planet,73,0
crate_m,28,player,74,0
crate_m,28,positional,75,1
crate_m,28,processingmodule,76,0
crate_m,28,production,77,0
crate_m,28,radar,78,0
